Date,MSFT,AAPL,META,AMZN,GOOG
25/7/2024,415.9788208,216.7614899,452.2104492,179.8500061,168.5541534
26/7/2024,422.8090515,217.2299042,464.4679565,182.5,168.0758514
29/7/2024,424.2606201,217.5089722,464.4779053,183.1999969,170.5170898
30/7/2024,420.4726868,218.0671082,461.9645996,181.7100067,171.2444763
31/7/2024,415.9291077,221.3361053,473.5737915,186.9799957,172.5298615
1/8/2024,414.6962585,217.6285553,496.4231567,184.0700073,171.8323517
2/8/2024,406.1261902,219.1235504,486.8486023,167.8999939,167.7968597
5/8/2024,392.8633423,208.5690308,474.4714355,161.0200043,160.0646667
6/8/2024,397.2975464,206.5358429,492.7828064,161.9299927,159.9650116
7/8/2024,396.1243591,209.1171722,487.6265259,162.7700043,160.1742706
8/8/2024,400.3597412,212.5954742,508.2817078,165.8000031,163.2531891
9/8/2024,403.6704407,215.515686,516.4002075,166.9400024,164.7976532
12/8/2024,404.4559021,217.0522919,514.5849609,166.8000031,163.3628082
13/8/2024,411.6142273,220.7840881,527.1416626,170.2299957,165.3357086
14/8/2024,414.4477234,221.2330933,525.3664551,170.1000061,161.4496765
15/8/2024,419.3480835,224.2265015,535.9084473,177.5899963,162.5856018
16/8/2024,416.7983093,225.5535889,526.0245972,177.0599976,164.1499786
19/8/2024,419.8460999,225.3939209,527.8797607,178.2200012,167.7968597
20/8/2024,423.1030273,226.0125732,525.3364258,178.8800049,168.3548584
21/8/2024,422.4456787,225.9028168,533.7441406,180.1100006,167.0296173
22/8/2024,413.8899841,224.036911,530.5227661,176.1300049,164.8972931
23/8/2024,415.1250305,226.3418427,526.6031494,177.0399933,166.8303375
26/8/2024,411.8381958,226.6810913,519.741333,175.5,167.3285522
27/8/2024,412.1867981,227.5292358,517.7266235,173.1199951,165.7841187
28/8/2024,408.9597778,225.9926147,515.4127808,170.8000031,163.9108276
29/8/2024,411.469696,229.2853699,516.848938,172.1199951,162.8147736
30/8/2024,415.4736328,228.4971008,519.9308472,178.5,164.5186462
3/9/2024,407.8043823,222.2807922,510.4060669,176.25,158.0419312
4/9/2024,407.2665405,220.3650055,511.3834534,173.3300018,157.2447968
5/9/2024,406.7585754,221.8916473,515.4925537,177.8899994,158.0319824
6/9/2024,400.0953064,220.3350677,498.9464722,171.3899994,151.585144
9/9/2024,404.0992432,220.424881,503.4545288,175.3999939,149.2005615
10/9/2024,412.5453796,219.6266174,503.4545288,179.5500031,149.6694946
11/9/2024,421.3500671,222.1710358,510.4758606,184.5200043,151.8046265
12/9/2024,425.2942505,222.2807922,524.2094727,187,155.1869354
13/9/2024,428.8699036,222.0113678,523.2320557,186.4900055,158.0105133
16/9/2024,429.6169128,215.8449554,532.3765869,184.8899994,158.6291199
17/9/2024,433.4116821,216.3139038,535.411377,186.8800049,159.9161835
18/9/2024,429.0890198,220.2053528,537.0386963,186.4299927,160.4449768
19/9/2024,436.937561,228.3673859,558.152832,189.8699951,162.8694763
20/9/2024,433.531189,227.6988525,560.3989868,191.6000061,164.2662811
23/9/2024,431.7782593,225.9726563,563.4537964,193.8800049,162.6998596
24/9/2024,427.4555969,226.8706818,562.3756714,193.9600067,163.2685547
25/9/2024,430.3838196,225.872879,567.347168,192.5299988,162.6200409
26/9/2024,429.5870361,227.0203552,566.8779907,191.1600037,163.4581299
27/9/2024,426.3101501,227.2897491,566.3988037,187.9700012,164.9148102
30/9/2024,428.5810547,232.4883118,571.4702148,186.3300018,166.8105011
1/10/2024,419.0094604,225.7132263,575.4933472,185.1300049,168.0377045
2/10/2024,415.4636536,226.2819672,571.8395996,184.7599945,166.9302216
3/10/2024,414.8760376,225.174408,581.7827148,181.9600067,166.8304596
4/10/2024,414.3979492,226.3019409,594.9304199,186.5099945,168.1773834
7/10/2024,407.9039917,221.2031708,583.7893677,180.8000031,164.0168457
8/10/2024,413.0533447,225.2742004,591.8855591,182.7200012,165.3238678
9/10/2024,415.7923279,229.0359192,589.5095825,185.1699982,162.6898651
10/10/2024,414.178833,228.5370026,582.8408813,186.6499939,162.8095856
11/10/2024,414.6568909,227.050293,588.9505615,188.8200073,164.1465607
14/10/2024,417.4656677,230.7920532,589.4196777,187.5399933,165.9724121
15/10/2024,417.0672302,233.3364563,585.2767944,187.6900024,166.5211487
16/10/2024,414.4577026,231.2709961,575.8128052,186.8899994,166.3615265
17/10/2024,415.0552979,231.6401825,575.9525757,187.5299988,164.1365662
18/10/2024,416.489563,234.4839325,575.4933472,188.9900055,164.675354
21/10/2024,417.1070862,235.9606781,574.1856079,189.0700073,165.4236603
22/10/2024,425.8022156,235.342041,581.0239868,189.6999969,166.4413452
23/10/2024,422.9038391,230.2532349,562.7350464,184.7100067,164.1066437
24/10/2024,423.0333252,230.0636597,566.8181152,186.3800049,164.1565399
25/10/2024,426.4396362,230.9018097,572.2788086,187.8300018,166.6109467
28/10/2024,424.8858643,232.8874359,577.180481,188.3899994,167.9578857
29/10/2024,430.2244873,233.1568451,592.2749634,190.8300018,170.7515411
30/10/2024,430.8021545,229.594696,590.7973633,192.7299957,175.7401886
31/10/2024,404.7267456,225.4138947,566.6184692,186.3999939,172.2980194
1/11/2024,408.7306824,222.4204865,566.1990967,197.9299927,172.2581024
4/11/2024,406.8283081,221.5224457,559.7301636,195.7799988,170.292572
5/11/2024,409.8163147,222.9592896,571.4602051,199.5,171.0209351
6/11/2024,418.5014648,222.230896,571.0808716,207.0899963,177.9252014
7/11/2024,423.7304993,226.9804382,590.6976318,210.0500031,181.8662415
8/11/2024,420.8520508,226.7107391,588.3416138,208.1799927,179.4517365
11/11/2024,416.3401489,223.9837341,582.1820068,206.8399963,181.5569458
12/11/2024,421.3400879,223.9837341,583.8292236,208.9100037,182.9038849
13/11/2024,423.5014343,224.872757,579.017395,214.1000061,180.080307
14/11/2024,425.1846924,227.9693604,576.1821899,211.4799957,176.9474487
15/11/2024,413.3421936,224.7528839,553.1413574,202.6100006,173.4953003
18/11/2024,414.0991516,227.769577,553.4608154,201.6999969,176.3986969
19/11/2024,416.1210327,228.0292816,560.1394653,204.6100006,179.1723785
20/11/2024,413.8302002,228.7484894,564.5619507,202.8800049,176.927475
21/11/2024,412.0437927,228.2690277,562.1360474,198.3800049,168.8558502
22/11/2024,416.1655273,229.6175385,558.192749,197.1199951,166.191925
25/11/2024,417.9519653,232.6142426,564.1525879,201.4499969,169.0453949
26/11/2024,427.1335449,234.8018341,572.5682983,207.8600006,170.2326965
27/11/2024,422.1435547,234.6719818,568.2356567,205.7400055,170.4322662
29/11/2024,422.6126099,237.0693512,573.3470459,207.8899994,170.1030121
2/12/2024,430.1175842,239.3268585,591.8256836,210.7100067,172.5873413
3/12/2024,430.3371277,242.3834991,612.6104126,213.4400024,172.6272583
4/12/2024,436.5446777,242.743103,612.7401733,218.1600037,175.6902924
5/12/2024,441.7342529,242.7730713,607.8983765,220.5500031,173.9143219
6/12/2024,442.682373,242.573288,622.7132568,227.0299988,176.0894012
9/12/2024,445.1274414,246.4790039,612.5305176,226.0899963,176.898468
10/12/2024,442.4428406,247.497879,618.270813,225.0399933,186.3177338
11/12/2024,448.0915222,246.2192841,631.6081543,230.2599945,196.4861603
12/12/2024,448.6603699,247.6876831,629.7213745,228.9700012,193.4096527
13/12/2024,446.374939,247.8574829,619.2990723,227.4600067,191.1622162
16/12/2024,450.6863098,250.7642822,623.6851196,232.9299927,197.9345093
17/12/2024,453.5505676,253.2015991,618.8894043,231.1499939,196.8956757
18/12/2024,436.51474,247.7775726,596.6591797,220.5200043,189.933609
19/12/2024,436.1554565,249.5156555,595.0405884,223.2899933,189.4841309
20/12/2024,435.7263184,254.2105103,584.7297974,224.9199982,192.7404175
23/12/2024,434.3790283,254.9896545,599.3167725,225.0599976,195.7669678
24/12/2024,438.4508362,257.9164429,607.2097778,229.0500031,197.3451843
26/12/2024,437.2332764,258.7355042,602.8136597,227.0500031,196.8757172
27/12/2024,429.668457,255.3092957,599.2768555,223.75,193.8191833
30/12/2024,423.9798584,251.9230194,590.7144165,221.3000031,192.4707336
